20220916 15:19:05,598	c_0_287_20220916_15_19_05,598.bmp	4,984003E-3	-4,434897E-2	3,700242E-3	1,094073E-2	8,454256E-4	-3,624835E-4	1,390502E+0	1,388463E+0
20220916 15:19:11,601	c_0_288_20220916_15_19_11,601.bmp	1,134602E-2	1,484752E-3	7,518835E-3	1,094073E-2	-4,242803E-3	-2,331014E-2	1,387954E+0	1,385905E+0
20220916 15:19:17,610	c_0_289_20220916_15_19_17,610.bmp	6,096976E-2	2,185529E-2	8,791700E-3	1,094073E-2	-4,242803E-3	-8,011703E-3	1,387954E+0	1,383347E+0
20220916 15:19:23,615	c_0_290_20220916_15_19_23,615.bmp	1,118659E-1	4,349900E-2	8,791700E-3	1,094073E-2	-1,696338E-2	-1,056144E-2	1,395599E+0	1,388463E+0
20220916 15:19:29,619	c_0_291_20220916_15_19_29,619.bmp	1,716689E-1	6,641586E-2	6,245971E-3	5,836756E-3	8,454256E-4	2,187256E-3	1,382857E+0	1,388463E+0
20220916 15:19:35,622	c_0_292_20220916_15_19_35,622.bmp	2,225650E-1	7,787429E-2	1,006456E-2	1,476871E-2	-9,331032E-3	-2,076040E-2	1,398148E+0	1,393578E+0
20220916 15:19:41,625	c_0_293_20220916_15_19_41,625.bmp	2,836404E-1	1,020643E-1	3,700242E-3	1,094073E-2	-1,187515E-2	-8,011703E-3	1,390502E+0	1,396136E+0
20220916 15:19:47,630	c_0_294_20220916_15_19_47,630.bmp	3,332641E-1	1,237080E-1	1,006456E-2	1,094073E-2	-1,698689E-3	-8,011703E-3	1,390502E+0	1,388463E+0
20220916 15:19:53,634	c_0_295_20220916_15_19_53,634.bmp	3,879775E-1	1,389859E-1	8,791700E-3	1,094073E-2	-1,696338E-2	-5,461963E-3	1,398148E+0	1,388463E+0
20220916 15:19:59,635	c_0_296_20220916_15_19_59,635.bmp	4,528700E-1	1,669954E-1	3,700242E-3	8,388745E-3	-1,698689E-3	7,286736E-3	1,382857E+0	1,385905E+0
20220916 15:20:05,638	c_0_297_20220916_15_20_05,638.bmp	5,050386E-1	1,835465E-1	7,518835E-3	1,094073E-2	-9,331032E-3	-1,056144E-2	1,387954E+0	1,388463E+0
20220916 15:20:11,640	c_0_298_20220916_15_20_11,640.bmp	5,584795E-1	2,000975E-1	1,006456E-2	1,476871E-2	8,454256E-4	-1,566092E-2	1,395599E+0	1,396136E+0
20220916 15:20:17,644	c_0_299_20220916_15_20_17,644.bmp	6,017412E-1	2,230144E-1	7,518835E-3	1,094073E-2	-4,242803E-3	-5,461963E-3	1,390502E+0	1,385905E+0
20220916 15:20:23,644	c_0_300_20220916_15_20_23,644.bmp	6,310065E-1	2,459313E-1	2,427377E-3	7,112750E-3	8,454256E-4	1,493596E-2	1,382857E+0	1,380789E+0
20220916 15:20:29,649	c_0_301_20220916_15_20_29,649.bmp	6,322789E-1	2,612092E-1	6,245971E-3	1,094073E-2	-6,786918E-3	-1,821066E-2	1,387954E+0	1,385905E+0
20220916 15:20:35,650	c_0_302_20220916_15_20_35,650.bmp	5,775656E-1	2,828529E-1	6,245971E-3	1,094073E-2	3,389540E-3	2,187256E-3	1,390502E+0	1,383347E+0
20220916 15:20:41,656	c_0_303_20220916_15_20_41,656.bmp	5,292142E-1	3,044966E-1	2,427377E-3	1,094073E-2	8,454256E-4	-3,350910E-2	1,382857E+0	1,388463E+0
20220916 15:20:47,659	c_0_304_20220916_15_20_47,659.bmp	5,253970E-1	3,197745E-1	6,245971E-3	1,349272E-2	-1,696338E-2	-1,311118E-2	1,398148E+0	1,388463E+0
20220916 15:20:53,661	c_0_305_20220916_15_20_53,661.bmp	5,266694E-1	3,426913E-1	7,518835E-3	7,112750E-3	-1,698689E-3	-3,624835E-4	1,390502E+0	1,383347E+0
20220916 15:20:59,665	c_0_306_20220916_15_20_59,665.bmp	5,432107E-1	3,656082E-1	3,700242E-3	7,112750E-3	-4,242803E-3	2,768465E-2	1,385405E+0	1,388463E+0
20220916 15:21:05,668	c_0_307_20220916_15_21_05,668.bmp	5,470279E-1	3,821593E-1	6,245971E-3	1,604471E-2	-6,786918E-3	-5,461963E-3	1,390502E+0	1,396136E+0
20220916 15:21:11,671	c_0_308_20220916_15_21_11,671.bmp	5,508451E-1	4,038030E-1	6,245971E-3	8,388745E-3	-6,786918E-3	-8,011703E-3	1,387954E+0	1,380789E+0
20220916 15:21:17,674	c_0_309_20220916_15_21_17,674.bmp	5,495727E-1	4,216272E-1	2,427377E-3	1,094073E-2	8,477769E-3	-3,624835E-4	1,390502E+0	1,385905E+0
20220916 15:21:23,678	c_0_310_20220916_15_21_23,678.bmp	5,355763E-1	4,432709E-1	7,518835E-3	1,094073E-2	8,454256E-4	-8,011703E-3	1,387954E+0	1,388463E+0
20220916 15:21:29,683	c_0_311_20220916_15_21_29,683.bmp	4,986766E-1	4,674609E-1	2,427377E-3	7,112750E-3	8,454256E-4	-8,011703E-3	1,382857E+0	1,380789E+0
20220916 15:21:35,686	c_0_312_20220916_15_21_35,686.bmp	4,312392E-1	4,852851E-1	3,700242E-3	1,094073E-2	-1,698689E-3	-1,056144E-2	1,382857E+0	1,388463E+0
20220916 15:21:41,691	c_0_313_20220916_15_21_41,691.bmp	4,325116E-1	5,018362E-1	1,006456E-2	1,094073E-2	-1,696338E-2	-8,011703E-3	1,398148E+0	1,388463E+0
20220916 15:21:47,695	c_0_314_20220916_15_21_47,695.bmp	4,439632E-1	5,222068E-1	6,245971E-3	7,112750E-3	-9,331032E-3	9,836476E-3	1,390502E+0	1,383347E+0
20220916 15:21:53,695	c_0_315_20220916_15_21_53,695.bmp	4,554148E-1	5,400310E-1	7,518835E-3	1,349272E-2	-6,786918E-3	-3,624835E-4	1,395599E+0	1,396136E+0
20220916 15:21:59,699	c_0_316_20220916_15_21_59,699.bmp	4,605045E-1	5,578552E-1	8,791700E-3	1,349272E-2	-1,187515E-2	-1,056144E-2	1,395599E+0	1,396136E+0
20220916 15:22:05,700	c_0_317_20220916_15_22_05,700.bmp	4,706837E-1	5,833184E-1	7,518835E-3	1,094073E-2	-6,786918E-3	2,187256E-3	1,387954E+0	1,383347E+0
20220916 15:22:11,704	c_0_318_20220916_15_22_11,704.bmp	4,884973E-1	6,049621E-1	3,700242E-3	8,388745E-3	5,933654E-3	7,286736E-3	1,385405E+0	1,383347E+0
20220916 15:22:17,710	c_0_319_20220916_15_22_17,710.bmp	4,961318E-1	6,227863E-1	1,133743E-2	1,221673E-2	-1,696338E-2	-1,311118E-2	1,387954E+0	1,388463E+0
20220916 15:22:23,714	c_0_320_20220916_15_22_23,714.bmp	5,164902E-1	6,418837E-1	4,973106E-3	1,094073E-2	-1,698689E-3	-1,056144E-2	1,387954E+0	1,388463E+0
20220916 15:22:29,714	c_0_321_20220916_15_22_29,714.bmp	5,279418E-1	6,584348E-1	1,006456E-2	1,476871E-2	-9,331032E-3	-1,056144E-2	1,395599E+0	1,396136E+0
20220916 15:22:35,715	c_0_322_20220916_15_22_35,715.bmp	5,368487E-1	6,826248E-1	7,518835E-3	9,664739E-3	-1,698689E-3	-8,011703E-3	1,387954E+0	1,383347E+0
20220916 15:22:41,720	c_0_323_20220916_15_22_41,720.bmp	5,546623E-1	7,029953E-1	6,245971E-3	1,094073E-2	-6,786918E-3	2,187256E-3	1,387954E+0	1,380789E+0
20220916 15:22:47,720	c_0_324_20220916_15_22_47,720.bmp	5,686588E-1	7,233659E-1	4,973106E-3	9,664739E-3	-1,187515E-2	-1,566092E-2	1,390502E+0	1,388463E+0
20220916 15:22:53,724	c_0_325_20220916_15_22_53,724.bmp	5,813828E-1	7,424632E-1	8,791700E-3	1,094073E-2	-4,242803E-3	-2,912223E-3	1,387954E+0	1,383347E+0
20220916 15:22:59,729	c_0_326_20220916_15_22_59,729.bmp	6,017412E-1	7,653801E-1	6,245971E-3	8,388745E-3	-4,242803E-3	-1,821066E-2	1,382857E+0	1,388463E+0
20220916 15:23:05,733	c_0_327_20220916_15_23_05,733.bmp	6,170101E-1	7,793849E-1	1,006456E-2	1,349272E-2	-1,441926E-2	-5,461963E-3	1,395599E+0	1,385905E+0
20220916 15:23:11,734	c_0_328_20220916_15_23_11,734.bmp	6,297341E-1	8,023017E-1	7,518835E-3	1,094073E-2	8,454256E-4	-5,461963E-3	1,390502E+0	1,388463E+0
20220916 15:23:17,737	c_0_329_20220916_15_23_17,737.bmp	6,437306E-1	8,201259E-1	8,791700E-3	1,349272E-2	-1,187515E-2	-5,461963E-3	1,395599E+0	1,396136E+0
20220916 15:23:23,741	c_0_330_20220916_15_23_23,741.bmp	6,577270E-1	8,379502E-1	1,006456E-2	1,094073E-2	-1,441926E-2	-3,624835E-4	1,398148E+0	1,388463E+0
20220916 15:23:29,742	c_0_331_20220916_15_23_29,742.bmp	6,780855E-1	8,634133E-1	6,245971E-3	1,094073E-2	-9,331032E-3	-5,461963E-3	1,387954E+0	1,388463E+0
20220916 15:23:35,746	c_0_332_20220916_15_23_35,746.bmp	6,946267E-1	8,850570E-1	7,518835E-3	8,388745E-3	-4,242803E-3	-2,912223E-3	1,385405E+0	1,383347E+0
20220916 15:23:41,750	c_0_333_20220916_15_23_41,750.bmp	7,137127E-1	9,003350E-1	6,245971E-3	1,349272E-2	-6,786918E-3	-1,056144E-2	1,398148E+0	1,393578E+0
20220916 15:23:47,755	c_0_334_20220916_15_23_47,755.bmp	7,315264E-1	9,181592E-1	8,791700E-3	1,476871E-2	-9,331032E-3	-3,860858E-2	1,393051E+0	1,396136E+0
20220916 15:23:53,760	c_0_335_20220916_15_23_53,760.bmp	7,480676E-1	9,448955E-1	3,700242E-3	7,112750E-3	2,374246E-2	-3,624835E-4	1,382857E+0	1,383347E+0
20220916 15:23:59,762	c_0_336_20220916_15_23_59,762.bmp	7,684261E-1	9,614466E-1	3,700242E-3	1,094073E-2	-6,786918E-3	-1,056144E-2	1,390502E+0	1,388463E+0
20220916 15:24:05,764	c_0_337_20220916_15_24_05,764.bmp	7,849673E-1	9,818171E-1	3,700242E-3	1,094073E-2	-6,786918E-3	-1,311118E-2	1,387954E+0	1,388463E+0
20220916 15:24:11,765	c_0_338_20220916_15_24_11,765.bmp	8,027810E-1	1,000915E+0	7,518835E-3	1,094073E-2	-9,331032E-3	-8,011703E-3	1,387954E+0	1,393578E+0
