1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0,005
23	0,005
24	0,005
25	0,01
26	0,018
27	0,018
28	0,02
29	0,02
30	0,02
31	0,02
32	0,02
33	0,02
34	0,02
35	0,02
36	0,021
37	0,021
38	0,021
39	0,021
40	0,022
41	0,022
42	0,023
43	0,023
44	0,023
45	0,023
46	0,023
47	0,023
48	0,024
49	0,024
50	0,024
51	0,024
52	0,025
53	0,025
54	0,025
55	0,025
56	0,025
57	0,025
58	0,025
59	0,025
60	0,025
61	0,025
62	0,025
63	0,027
64	0,027
65	0,027
66	0,027
67	0,027
68	0,027
69	0,027
70	0,027
71	0,027
72	0,027
73	0,028
74	0,028
75	0,028
76	0,028
77	0,028
78	0,028
79	0,028
80	0,028
81	0,028
82	0,028
83	0,028
84	0,028
85	0,035
86	0,035
87	0,035
88	0,035
89	0,035
90	0,035
91	0,038
92	0,039
93	0,039
94	0,039
95	0,039
96	0,039
97	0,039
98	0,039
99	0,039
100	0,039
101	0,039
102	0,041
103	0,041
104	0,042
105	0,042
106	0,043
107	0,043
108	0,043
109	0,043
110	0,043
111	0,043
112	0,044
113	0,044
114	0,044
115	0,044
116	0,044
117	0,044
118	0,045
119	0,045
120	0,045
121	0,045
122	0,045
123	0,045
124	0,045
125	0,045
126	0,045
127	0,045
128	0,045
129	0,046
130	0,046
131	0,046
132	0,046
133	0,046
134	0,046
135	0,046
136	0,046
137	0,046
138	0,046
139	0,046
140	0,046
141	0,047
142	0,047
143	0,056
144	0,057
145	0,057
146	0,058
147	0,059
148	0,06
149	0,06
150	0,061
151	0,061
152	0,061
153	0,061
154	0,061
155	0,061
156	0,061
157	0,061
158	0,062
159	0,062
160	0,062
161	0,062
162	0,062
163	0,062
164	0,062
165	0,062
166	0,062
167	0,062
168	0,062
169	0,062
170	0,062
171	0,062
172	0,062
173	0,062
174	0,062
175	0,062
176	0,062
177	0,062
178	0,062
179	0,062
180	0,062
181	0,062
182	0,062
183	0,062
184	0,062
185	0,063
186	0,063
187	0,063
188	0,063
189	0,064
190	0,064
191	0,064
192	0,064
193	0,064
194	0,064
195	0,065
196	0,066
197	0,075
198	0,075
199	0,076
200	0,076
201	0,077
202	0,077
203	0,077
204	0,077
205	0,077
206	0,077
207	0,077
208	0,077
209	0,077
210	0,078
211	0,078
212	0,078
213	0,078
214	0,078
215	0,078
216	0,078
217	0,079
218	0,079
219	0,079
220	0,078
221	0,084
222	0,084
223	0,085
224	0,085
225	0,085
226	0,085
227	0,085
228	0,085
229	0,085
230	0,085
231	0,085
232	0,085
233	0,085
234	0,086
235	0,086
236	0,086
237	0,086
238	0,086
239	0,086
240	0,086
241	0,086
242	0,086
243	0,086
244	0,086
245	0,086
246	0,086
247	0,086
248	0,086
249	0,086
250	0,086
251	0,086
252	0,086
253	0,086
254	0,086
255	0,086
256	0,086
257	0,086
258	0,086
259	0,086
260	0,086
261	0,086
262	0,086
263	0,086
264	0,086
265	0,086
266	0,086
267	0,086
268	0,086
269	0,086
270	0,086
271	0,086
272	0,086
273	0,086
274	0,086
275	0,087
276	0,096
277	0,096
278	0,0962
279	0,0962
280	0,0986
281	0,0986
282	0,0986
283	0,0986
284	0,0987
285	0,0987
286	0,0987
287	0,0987
288	0,0987
289	0,0988
290	0,0988
291	0,0988
292	0,0989
293	0,1
294	0,102
295	0,1023
296	0,1028
297	0,1028
298	0,1028
299	0,1028
300	0,1029
301	0,1029
302	0,103
303	0,103
304	0,1031
305	0,1031
306	0,1031
307	0,1032
308	0,1033
309	0,1034
310	0,1035
311	0,1035
312	0,1037
313	0,1037
314	0,1037
315	0,1037
316	0,1037
317	0,1038
318	0,1038
319	0,1038
320	0,1039
321	0,1039
322	0,1039
323	0,1039
324	0,1039
325	0,104
326	0,104
327	0,104
328	0,104
329	0,104
330	0,104
331	0,104
332	0,104
333	0,104
334	0,1041
335	0,1041
336	0,1041
337	0,1042
338	0,1042
339	0,1132
340	0,1145
341	0,1148
