20220916 17:49:33,617	c_0_1289_20220916_17_49_33,617.bmp	2,439196E-3	3,713320E-2	3,700242E-3	8,388745E-3	-4,242803E-3	-1,056144E-2	1,382857E+0	1,383347E+0
20220916 17:49:39,617	c_0_1290_20220916_17_49_39,617.bmp	-1,056110E-4	3,458688E-2	6,245971E-3	1,349272E-2	-1,441926E-2	-1,311118E-2	1,387954E+0	1,393578E+0
20220916 17:49:45,620	c_0_1291_20220916_17_49_45,620.bmp	2,025284E-2	1,421634E-2	7,518835E-3	7,112750E-3	-1,187515E-2	2,187256E-3	1,385405E+0	1,383347E+0
20220916 17:49:51,624	c_0_1292_20220916_17_49_51,624.bmp	4,315611E-2	2,822109E-2	1,006456E-2	9,664739E-3	-1,696338E-2	-2,076040E-2	1,398148E+0	1,385905E+0
20220916 17:49:57,624	c_0_1293_20220916_17_49_57,624.bmp	5,969735E-2	4,986479E-2	7,518835E-3	1,094073E-2	-1,187515E-2	-2,912223E-3	1,387954E+0	1,385905E+0
20220916 17:50:03,627	c_0_1294_20220916_17_50_03,627.bmp	8,260062E-2	7,150849E-2	3,700242E-3	1,094073E-2	1,102188E-2	-2,912223E-3	1,385405E+0	1,385905E+0
20220916 17:50:09,631	c_0_1295_20220916_17_50_09,631.bmp	9,532465E-2	9,060588E-2	3,700242E-3	1,094073E-2	-4,242803E-3	-3,624835E-4	1,390502E+0	1,388463E+0
20220916 17:50:15,634	c_0_1296_20220916_17_50_15,634.bmp	1,105935E-1	1,109764E-1	6,245971E-3	1,094073E-2	-4,242803E-3	-2,076040E-2	1,387954E+0	1,396136E+0
20220916 17:50:21,636	c_0_1297_20220916_17_50_21,636.bmp	1,245899E-1	1,275275E-1	1,006456E-2	1,349272E-2	-1,187515E-2	-1,056144E-2	1,398148E+0	1,388463E+0
20220916 17:50:27,637	c_0_1298_20220916_17_50_27,637.bmp	1,449484E-1	1,529907E-1	3,700242E-3	7,112750E-3	8,454256E-4	2,187256E-3	1,382857E+0	1,385905E+0
20220916 17:50:33,642	c_0_1299_20220916_17_50_33,642.bmp	1,564000E-1	1,720880E-1	8,791700E-3	1,094073E-2	-2,205160E-2	-8,011703E-3	1,395599E+0	1,385905E+0
20220916 17:50:39,643	c_0_1300_20220916_17_50_39,643.bmp	1,754861E-1	1,937317E-1	7,518835E-3	8,388745E-3	8,477769E-3	2,187256E-3	1,382857E+0	1,380789E+0
20220916 17:50:45,644	c_0_1301_20220916_17_50_45,644.bmp	1,932997E-1	2,102828E-1	6,245971E-3	1,094073E-2	-6,786918E-3	9,836476E-3	1,390502E+0	1,388463E+0
20220916 17:50:51,644	c_0_1302_20220916_17_50_51,644.bmp	2,022065E-1	2,293802E-1	8,791700E-3	1,094073E-2	-6,786918E-3	-8,011703E-3	1,390502E+0	1,383347E+0
20220916 17:50:57,648	c_0_1303_20220916_17_50_57,648.bmp	2,174754E-1	2,510239E-1	3,700242E-3	1,094073E-2	8,454256E-4	-8,011703E-3	1,390502E+0	1,388463E+0
20220916 17:51:03,651	c_0_1304_20220916_17_51_03,651.bmp	2,301994E-1	2,701213E-1	6,245971E-3	1,221673E-2	1,356600E-2	-1,056144E-2	1,387954E+0	1,396136E+0
20220916 17:51:09,654	c_0_1305_20220916_17_51_09,654.bmp	2,391062E-1	2,892187E-1	7,518835E-3	1,094073E-2	-6,786918E-3	-8,011703E-3	1,387954E+0	1,380789E+0
20220916 17:51:15,655	c_0_1306_20220916_17_51_15,655.bmp	2,594647E-1	3,121355E-1	3,700242E-3	8,388745E-3	5,933654E-3	-2,912223E-3	1,382857E+0	1,383347E+0
20220916 17:51:21,659	c_0_1307_20220916_17_51_21,659.bmp	2,747335E-1	3,325061E-1	3,700242E-3	7,112750E-3	8,454256E-4	-1,821066E-2	1,382857E+0	1,388463E+0
20220916 17:51:27,661	c_0_1308_20220916_17_51_27,661.bmp	2,912748E-1	3,528766E-1	6,245971E-3	8,388745E-3	-6,786918E-3	-3,624835E-4	1,382857E+0	1,383347E+0
20220916 17:51:33,665	c_0_1309_20220916_17_51_33,665.bmp	3,065436E-1	3,694277E-1	7,518835E-3	1,094073E-2	-6,786918E-3	-3,624835E-4	1,390502E+0	1,388463E+0
20220916 17:51:39,669	c_0_1310_20220916_17_51_39,669.bmp	3,218125E-1	3,897982E-1	6,245971E-3	9,664739E-3	-6,786918E-3	-3,350910E-2	1,390502E+0	1,396136E+0
20220916 17:51:45,672	c_0_1311_20220916_17_51_45,672.bmp	3,383537E-1	4,088956E-1	3,700242E-3	1,094073E-2	-1,696338E-2	-8,011703E-3	1,390502E+0	1,388463E+0
20220916 17:51:51,676	c_0_1312_20220916_17_51_51,676.bmp	3,510778E-1	4,292662E-1	7,518835E-3	1,094073E-2	-4,242803E-3	-1,311118E-2	1,387954E+0	1,393578E+0
20220916 17:51:57,679	c_0_1313_20220916_17_51_57,679.bmp	3,714362E-1	4,509099E-1	3,700242E-3	8,388745E-3	1,102188E-2	-3,624835E-4	1,385405E+0	1,380789E+0
20220916 17:52:03,680	c_0_1314_20220916_17_52_03,680.bmp	3,816154E-1	4,700072E-1	7,518835E-3	1,476871E-2	-1,187515E-2	-1,056144E-2	1,390502E+0	1,393578E+0
20220916 17:52:09,684	c_0_1315_20220916_17_52_09,684.bmp	4,007015E-1	4,903778E-1	3,700242E-3	1,094073E-2	8,454256E-4	-2,912223E-3	1,382857E+0	1,388463E+0
20220916 17:52:15,686	c_0_1316_20220916_17_52_15,686.bmp	4,121531E-1	5,094752E-1	6,245971E-3	1,094073E-2	-6,786918E-3	-2,912223E-3	1,387954E+0	1,388463E+0
20220916 17:52:21,693	c_0_1317_20220916_17_52_21,693.bmp	4,299668E-1	5,298457E-1	6,245971E-3	8,388745E-3	8,454256E-4	-3,624835E-4	1,387954E+0	1,385905E+0
20220916 17:52:27,696	c_0_1318_20220916_17_52_27,696.bmp	4,426908E-1	5,463968E-1	8,791700E-3	1,349272E-2	-1,441926E-2	-1,311118E-2	1,395599E+0	1,385905E+0
20220916 17:52:33,700	c_0_1319_20220916_17_52_33,700.bmp	4,566872E-1	5,705868E-1	1,006456E-2	1,094073E-2	-9,331032E-3	-1,056144E-2	1,387954E+0	1,385905E+0
20220916 17:52:39,703	c_0_1320_20220916_17_52_39,703.bmp	4,719561E-1	5,909573E-1	7,518835E-3	9,664739E-3	-6,786918E-3	-2,912223E-3	1,390502E+0	1,385905E+0
20220916 17:52:45,706	c_0_1321_20220916_17_52_45,706.bmp	4,948593E-1	6,100547E-1	7,518835E-3	1,094073E-2	-1,187515E-2	-3,624835E-4	1,390502E+0	1,393578E+0
20220916 17:52:51,710	c_0_1322_20220916_17_52_51,710.bmp	5,037662E-1	6,253326E-1	1,006456E-2	9,664739E-3	-1,187515E-2	-3,624835E-4	1,395599E+0	1,388463E+0
20220916 17:52:57,710	c_0_1323_20220916_17_52_57,710.bmp	5,203074E-1	6,495226E-1	8,791700E-3	1,094073E-2	-9,331032E-3	-8,011703E-3	1,387954E+0	1,383347E+0
20220916 17:53:03,714	c_0_1324_20220916_17_53_03,714.bmp	5,381211E-1	6,711663E-1	6,245971E-3	1,094073E-2	-6,786918E-3	-1,056144E-2	1,390502E+0	1,388463E+0
20220916 17:53:09,717	c_0_1325_20220916_17_53_09,717.bmp	5,508451E-1	6,864443E-1	1,006456E-2	1,349272E-2	-6,786918E-3	-1,311118E-2	1,395599E+0	1,388463E+0
20220916 17:53:15,720	c_0_1326_20220916_17_53_15,720.bmp	5,737484E-1	7,119074E-1	3,700242E-3	1,094073E-2	-6,786918E-3	-8,011703E-3	1,382857E+0	1,388463E+0
20220916 17:53:21,725	c_0_1327_20220916_17_53_21,725.bmp	5,877448E-1	7,310048E-1	7,518835E-3	8,388745E-3	-1,187515E-2	-3,624835E-4	1,387954E+0	1,380789E+0
20220916 17:53:27,727	c_0_1328_20220916_17_53_27,727.bmp	6,030136E-1	7,526485E-1	7,518835E-3	7,112750E-3	1,611011E-2	2,187256E-3	1,387954E+0	1,383347E+0
20220916 17:53:33,732	c_0_1329_20220916_17_53_33,732.bmp	6,220997E-1	7,704727E-1	6,245971E-3	1,094073E-2	-1,698689E-3	-2,076040E-2	1,387954E+0	1,388463E+0
20220916 17:53:39,735	c_0_1330_20220916_17_53_39,735.bmp	6,297341E-1	7,857506E-1	8,791700E-3	1,094073E-2	-9,331032E-3	-2,912223E-3	1,398148E+0	1,385905E+0
20220916 17:53:45,736	c_0_1331_20220916_17_53_45,736.bmp	6,526374E-1	8,112138E-1	6,245971E-3	1,221673E-2	-6,786918E-3	-5,461963E-3	1,393051E+0	1,391021E+0
20220916 17:53:51,742	c_0_1332_20220916_17_53_51,742.bmp	6,666338E-1	8,290381E-1	6,245971E-3	1,094073E-2	-6,786918E-3	-2,912223E-3	1,387954E+0	1,383347E+0
20220916 17:53:57,744	c_0_1333_20220916_17_53_57,744.bmp	6,844475E-1	8,545012E-1	3,700242E-3	1,094073E-2	-1,698689E-3	-1,056144E-2	1,382857E+0	1,385905E+0
