1291	0
1292	0
1293	0
1294	0
1295	0
1296	0
1297	0
1298	0.005
1299	0.005
1300	0.005
1301	0.005
1302	0.006
1303	0.01
1304	0.012
1305	0.012
1306	0.014
1307	0.014
1308	0.014
1309	0.014
1310	0.014
1311	0.015
1312	0.015
1313	0.015
1314	0.015
1315	0.015
1316	0.015
1317	0.015
1318	0.015
1319	0.015
1320	0.015
1321	0.015
1322	0.015
1323	0.015
1324	0.015
1325	0.015
1326	0.015
1327	0.015
1328	0.015
1329	0.015
1330	0.015
1331	0.015
1332	0.015
1333	0.015
1334	0.015
1335	0.015
1336	0.015
1337	0.015
1338	0.015
1339	0.015
1340	0.015
1341	0.015
1342	0.015
1343	0.015
1344	0.015
1345	0.015
1346	0.017
1347	0.017
1348	0.017
1349	0.017
1350	0.017
1351	0.018
1352	0.018
1353	0.018
1354	0.018
1355	0.018
1356	0.018
1357	0.018
1358	0.018
1359	0.018
1360	0.018
1361	0.018
1362	0.018
1363	0.018
1364	0.019
1365	0.019
1366	0.019
1367	0.019
1368	0.026
1369	0.026
1370	0.026
1371	0.026
1372	0.026
1373	0.026
1374	0.026
1375	0.026
1376	0.026
1377	0.026
1378	0.026
1379	0.026
1380	0.026
1381	0.026
1382	0.026
1383	0.026
1384	0.026
1385	0.026
1386	0.026
1387	0.026
1388	0.026
1389	0.0265
1390	0.0265
1391	0.0265
1392	0.0265
1393	0.0265
1394	0.0265
1395	0.027
1396	0.0315
1397	0.032
1398	0.0325
1399	0.033
1400	0.033
1401	0.0335
1402	0.0335
1403	0.034
1404	0.034
1405	0.034
1406	0.035
1407	0.036
1408	0.037
1409	0.045
1410	0.045
1411	0.045
1412	0.045
1413	0.045
1414	0.045
1415	0.045
1416	0.045
1417	0.045
1418	0.045
1419	0.045
1420	0.045
1421	0.045
1422	0.045
1423	0.045
1424	0.045
1425	0.048
1426	0.052
1427	0.052
1428	0.052
1429	0.052
1430	0.052
1431	0.052
1432	0.052
1433	0.053
1434	0.053
1435	0.053
1436	0.053
1437	0.053
1438	0.053
1439	0.054
1440	0.054
1441	0.054
1442	0.054
1443	0.054
1444	0.054
1445	0.054
1446	0.054
1447	0.054
1448	0.054
1449	0.054
1450	0.054
1451	0.054
1452	0.054
1453	0.054
1454	0.054
1455	0.054
1456	0.054
1457	0.054
1458	0.054
1459	0.054
1460	0.054
1461	0.054
1462	0.054
1463	0.054
1464	0.054
1465	0.054
1466	0.054
1467	0.057
1468	0.057
1469	0.057
1470	0.057
1471	0.057
1472	0.057
1473	0.057
1474	0.057
1475	0.057
1476	0.057
1477	0.057
1478	0.057
1479	0.057
1480	0.057
1481	0.057
1482	0.057
1483	0.057
1484	0.057
1485	0.057
1486	0.057
1487	0.057
1488	0.065
1489	0.065
1490	0.065
1491	0.065
1492	0.065
1493	0.065
1494	0.066
1495	0.066
1496	0.067
1497	0.067
1498	0.067
1499	0.067
1500	0.067
1501	0.067
1502	0.067
1503	0.068
1504	0.068
1505	0.068
1506	0.068
1507	0.068
1508	0.068
1509	0.068
1510	0.072
1511	0.072
1512	0.072
1513	0.072
1514	0.072
1515	0.072
1516	0.072
1517	0.072
1518	0.072
1519	0.072
1520	0.072
1521	0.072
1522	0.072
1523	0.072
1524	0.072
1525	0.072
1526	0.072
1527	0.072
1528	0.072
1529	0.072
1530	0.072
1531	0.072
1532	0.072
1533	0.074
1534	0.074
1535	0.074
1536	0.074
1537	0.074
1538	0.074
1539	0.074
1540	0.074
1541	0.074
1542	0.074
1543	0.074
1544	0.074
1545	0.074
1546	0.074
1547	0.074
1548	0.074
1549	0.074
1550	0.074
1551	0.074
1552	0.074
1553	0.074
1554	0.074
1555	0.074
1556	0.074
1557	0.074
1558	0.074
1559	0.074
1560	0.074
1561	0.074
1562	0.074
1563	0.074
1564	0.075
1565	0.075
1566	0.075
1567	0.075
1568	0.075
1569	0.087
1570	0.087
1571	0.087
1572	0.087
1573	0.087
1574	0.087
1575	0.087
1576	0.087
1577	0.087
1578	0.092
1579	0.092
1580	0.093
