20220916 17:49:33,653	c_1_1289_20220916_17_49_33,653.bmp	-1,378015E-3	3,331373E-2	1,006456E-2	1,094073E-2	-1,441926E-2	2,187256E-3	1,387954E+0	1,388463E+0
20220916 17:49:39,660	c_1_1290_20220916_17_49_39,660.bmp	-1,056110E-4	3,331373E-2	7,518835E-3	1,094073E-2	-4,242803E-3	-1,311118E-2	1,390502E+0	1,393578E+0
20220916 17:49:45,662	c_1_1291_20220916_17_49_45,662.bmp	2,152525E-2	6,577388E-3	1,006456E-2	1,349272E-2	-1,187515E-2	-8,011703E-3	1,398148E+0	1,396136E+0
20220916 17:49:51,666	c_1_1292_20220916_17_49_51,666.bmp	4,188370E-2	2,694793E-2	8,791700E-3	1,476871E-2	-1,950749E-2	-1,056144E-2	1,395599E+0	1,396136E+0
20220916 17:49:57,670	c_1_1293_20220916_17_49_57,670.bmp	6,351456E-2	5,113795E-2	6,245971E-3	1,094073E-2	-6,786918E-3	4,736996E-3	1,387954E+0	1,383347E+0
20220916 17:50:03,674	c_1_1294_20220916_17_50_03,674.bmp	7,369379E-2	7,023533E-2	8,791700E-3	1,094073E-2	5,933654E-3	-8,011703E-3	1,387954E+0	1,383347E+0
20220916 17:50:09,677	c_1_1295_20220916_17_50_09,677.bmp	9,532465E-2	8,678640E-2	8,791700E-3	1,221673E-2	-1,441926E-2	-8,011703E-3	1,395599E+0	1,396136E+0
20220916 17:50:15,678	c_1_1296_20220916_17_50_15,678.bmp	1,118659E-1	1,071569E-1	6,245971E-3	1,349272E-2	-1,696338E-2	-2,076040E-2	1,398148E+0	1,393578E+0
20220916 17:50:21,679	c_1_1297_20220916_17_50_21,679.bmp	1,284071E-1	1,300738E-1	6,245971E-3	1,094073E-2	-4,242803E-3	-2,912223E-3	1,387954E+0	1,385905E+0
20220916 17:50:27,680	c_1_1298_20220916_17_50_27,680.bmp	1,436760E-1	1,529907E-1	3,700242E-3	8,388745E-3	-1,441926E-2	7,286736E-3	1,382857E+0	1,380789E+0
20220916 17:50:33,680	c_1_1299_20220916_17_50_33,680.bmp	1,576724E-1	1,720880E-1	7,518835E-3	1,094073E-2	8,454256E-4	-5,461963E-3	1,387954E+0	1,388463E+0
20220916 17:50:39,684	c_1_1300_20220916_17_50_39,684.bmp	1,754861E-1	1,899123E-1	6,245971E-3	1,476871E-2	-6,786918E-3	-1,056144E-2	1,387954E+0	1,396136E+0
20220916 17:50:45,684	c_1_1301_20220916_17_50_45,684.bmp	1,894825E-1	2,128291E-1	7,518835E-3	8,388745E-3	-4,242803E-3	2,187256E-3	1,382857E+0	1,380789E+0
20220916 17:50:51,685	c_1_1302_20220916_17_50_51,685.bmp	2,047514E-1	2,306534E-1	6,245971E-3	7,112750E-3	-4,242803E-3	7,286736E-3	1,390502E+0	1,383347E+0
20220916 17:50:57,690	c_1_1303_20220916_17_50_57,690.bmp	2,136582E-1	2,497507E-1	6,245971E-3	1,094073E-2	-2,459572E-2	-5,461963E-3	1,387954E+0	1,388463E+0
20220916 17:51:03,694	c_1_1304_20220916_17_51_03,694.bmp	2,314718E-1	2,701213E-1	3,700242E-3	1,094073E-2	-4,242803E-3	-5,461963E-3	1,387954E+0	1,388463E+0
20220916 17:51:09,697	c_1_1305_20220916_17_51_09,697.bmp	2,441959E-1	2,892187E-1	6,245971E-3	1,094073E-2	-4,242803E-3	-2,912223E-3	1,387954E+0	1,385905E+0
20220916 17:51:15,699	c_1_1306_20220916_17_51_15,699.bmp	2,632819E-1	3,134087E-1	3,700242E-3	1,094073E-2	-1,698689E-3	-2,912223E-3	1,382857E+0	1,388463E+0
20220916 17:51:21,699	c_1_1307_20220916_17_51_21,699.bmp	2,734611E-1	3,325061E-1	4,973106E-3	7,112750E-3	8,454256E-4	1,238622E-2	1,387954E+0	1,383347E+0
20220916 17:51:27,700	c_1_1308_20220916_17_51_27,700.bmp	2,874576E-1	3,477840E-1	1,006456E-2	1,349272E-2	-6,786918E-3	-8,011703E-3	1,395599E+0	1,385905E+0
20220916 17:51:33,703	c_1_1309_20220916_17_51_33,703.bmp	3,065436E-1	3,732472E-1	3,700242E-3	1,094073E-2	8,454256E-4	-8,011703E-3	1,385405E+0	1,388463E+0
20220916 17:51:39,704	c_1_1310_20220916_17_51_39,704.bmp	3,154505E-1	3,872519E-1	7,518835E-3	1,094073E-2	-1,950749E-2	-5,461963E-3	1,398148E+0	1,385905E+0
20220916 17:51:45,708	c_1_1311_20220916_17_51_45,708.bmp	3,358089E-1	4,139882E-1	3,700242E-3	7,112750E-3	8,454256E-4	1,493596E-2	1,385405E+0	1,383347E+0
20220916 17:51:51,713	c_1_1312_20220916_17_51_51,713.bmp	3,523502E-1	4,279930E-1	4,973106E-3	1,221673E-2	-9,331032E-3	-1,311118E-2	1,395599E+0	1,396136E+0
20220916 17:51:57,715	c_1_1313_20220916_17_51_57,715.bmp	3,714362E-1	4,496367E-1	2,427377E-3	1,094073E-2	-9,331032E-3	-2,912223E-3	1,390502E+0	1,393578E+0
20220916 17:52:03,716	c_1_1314_20220916_17_52_03,716.bmp	3,803430E-1	4,674609E-1	1,006456E-2	1,349272E-2	-9,331032E-3	-3,624835E-4	1,398148E+0	1,396136E+0
20220916 17:52:09,717	c_1_1315_20220916_17_52_09,717.bmp	3,981567E-1	4,941973E-1	7,518835E-3	8,388745E-3	-1,698689E-3	-2,912223E-3	1,382857E+0	1,388463E+0
20220916 17:52:15,721	c_1_1316_20220916_17_52_15,721.bmp	4,159703E-1	5,132946E-1	6,245971E-3	7,112750E-3	-4,242803E-3	-8,011703E-3	1,385405E+0	1,383347E+0
20220916 17:52:21,721	c_1_1317_20220916_17_52_21,721.bmp	4,248772E-1	5,298457E-1	8,791700E-3	9,664739E-3	-1,698689E-3	-5,461963E-3	1,387954E+0	1,383347E+0
20220916 17:52:27,726	c_1_1318_20220916_17_52_27,726.bmp	4,426908E-1	5,502162E-1	1,006456E-2	1,094073E-2	-6,786918E-3	2,187256E-3	1,387954E+0	1,385905E+0
20220916 17:52:33,730	c_1_1319_20220916_17_52_33,730.bmp	4,605045E-1	5,693136E-1	6,245971E-3	1,094073E-2	-6,786918E-3	4,736996E-3	1,390502E+0	1,391021E+0
20220916 17:52:39,732	c_1_1320_20220916_17_52_39,732.bmp	4,745009E-1	5,909573E-1	6,245971E-3	8,388745E-3	-6,786918E-3	-2,912223E-3	1,387954E+0	1,383347E+0
20220916 17:52:45,735	c_1_1321_20220916_17_52_45,735.bmp	4,948593E-1	6,138742E-1	3,700242E-3	1,094073E-2	-9,331032E-3	-2,912223E-3	1,382857E+0	1,388463E+0
20220916 17:52:51,735	c_1_1322_20220916_17_52_51,735.bmp	5,101282E-1	6,329716E-1	2,427377E-3	8,388745E-3	-6,786918E-3	-8,011703E-3	1,385405E+0	1,383347E+0
20220916 17:52:57,736	c_1_1323_20220916_17_52_57,736.bmp	5,228522E-1	6,507958E-1	7,518835E-3	7,112750E-3	-1,696338E-2	7,286736E-3	1,387954E+0	1,383347E+0
20220916 17:53:03,740	c_1_1324_20220916_17_53_03,740.bmp	5,393935E-1	6,724395E-1	6,245971E-3	8,388745E-3	8,454256E-4	2,187256E-3	1,382857E+0	1,388463E+0
20220916 17:53:09,740	c_1_1325_20220916_17_53_09,740.bmp	5,546623E-1	6,864443E-1	8,791700E-3	1,349272E-2	-1,698689E-3	-1,056144E-2	1,395599E+0	1,396136E+0
20220916 17:53:15,742	c_1_1326_20220916_17_53_15,742.bmp	5,724760E-1	7,131806E-1	2,427377E-3	1,094073E-2	2,119834E-2	-3,624835E-4	1,382857E+0	1,388463E+0
20220916 17:53:21,763	c_1_1327_20220916_17_53_21,763.bmp	5,864724E-1	7,310048E-1	6,245971E-3	9,664739E-3	-4,242803E-3	1,493596E-2	1,387954E+0	1,380789E+0
20220916 17:53:27,763	c_1_1328_20220916_17_53_27,763.bmp	6,017412E-1	7,501022E-1	6,245971E-3	1,094073E-2	-9,331032E-3	-5,461963E-3	1,390502E+0	1,388463E+0
20220916 17:53:33,765	c_1_1329_20220916_17_53_33,765.bmp	6,195549E-1	7,704727E-1	6,245971E-3	1,094073E-2	3,389540E-3	-3,624835E-4	1,390502E+0	1,385905E+0
20220916 17:53:39,766	c_1_1330_20220916_17_53_39,766.bmp	6,335513E-1	7,908433E-1	8,791700E-3	9,664739E-3	-1,950749E-2	2,003543E-2	1,387954E+0	1,385905E+0
20220916 17:53:45,773	c_1_1331_20220916_17_53_45,773.bmp	6,475478E-1	8,112138E-1	7,518835E-3	7,112750E-3	3,389540E-3	-3,624835E-4	1,382857E+0	1,383347E+0
20220916 17:53:51,778	c_1_1332_20220916_17_53_51,778.bmp	6,679062E-1	8,315844E-1	6,245971E-3	1,476871E-2	-4,242803E-3	-2,840962E-2	1,387954E+0	1,393578E+0
20220916 17:53:57,779	c_1_1333_20220916_17_53_57,779.bmp	6,780855E-1	8,468623E-1	8,791700E-3	1,094073E-2	-1,696338E-2	-8,011703E-3	1,398148E+0	1,388463E+0
20220916 17:54:03,779	c_1_1334_20220916_17_54_03,779.bmp	6,984439E-1	8,659597E-1	6,245971E-3	1,349272E-2	-6,786918E-3	-5,461963E-3	1,398148E+0	1,396136E+0
