-3,42587E-06
0,003913985
0,010615225
0,017331192
0,024001509
0,0306692014
0,037367955
0,044062678
0,050734848
0,057404675
0,064055867
0,070675351
0,077343203
0,084011443
0,090697251
0,097362004
0,104057118
0,110723585
0,117406093
0,1240758
0,1307154
0,137377977
0,144047007
0,150685817
0,157348245
0,164026186
0,170684695
0,177377701
0,184040636
0,190691009
0,197384059
0,204072893
0,210738719
0,217382163
0,224036336
0,230676621
0,237395361
0,244036153
0,250697494
0,257351458
0,264077783
0,27075088
0,277399033
0,284054905
0,290694147
0,297381341
0,304018646
0,310662061
0,317320794
0,324027807
0,330710202
0,337395966
0,344067216
0,350726008
0,357412845
0,364048898
0,370668054
0,377312571
0,384039015
0,390693098
0,397388697
0,404053897
0,410740495
0,417429209
0,424105644
0,430719942
0,437322557
0,44401294
0,450662732
0,457364529
0,464023292
0,470706105
0,477382243
0,484084338
0,490728289
0,497349828
0,504066825
0,510702252
0,517382503
0,524006665
0,530720532
0,537376165
0,544071615
0,550721645
0,557373464
0,564092457
0,570747554
0,57739079
0,584024906
0,590688646
0,59734267
0,604020774
0,610664964
0,617327034
0,624043405
0,630733311
0,637396634
0,644052148
0,650725901
0,657358229
0,664050698
0,670663178
0,677332044
0,68403554
0,690724313
0,697377801
0,704077601
0,710749209
0,717408776
0,724088371
0,730682969
0,737330317
0,743984878
0,750699461
0,757343352
0,764046609
0,770727873
0,777389586
0,784073412
0,790724695
0,797365785
0,803989649
0,81070441
0,817340553
0,824042559
0,830715835
0,837408721
0,844067514
0,850758076
0,857396007
0,864040613
0,870732665
0,87734133
0,884016275
0,89066875
0,897371709
0,904025495
0,910709262
0,917375028
0,92403847
0,930737317
0,937375307
0,944069982
0,950694978
0,957357526
0,964019597
0,970727921
0,977364838
0,984032929
0,990726411
0,997421086
1,00407958
1,010745287
1,017405748
1,024016142
1,030707359
1,037329197
1,04400301
1,050670624
1,05739677
1,06405127
1,070716381
1,077400804
1,084060311
1,090730071
1,097346067
1,103995204
1,110679746
1,117388606
1,124046087
1,130723596
1,137410522
1,144084811
1,150767207
1,157410622
1,16402328
1,170669317
1,177379131
1,184026837
1,190699935
1,197361588
1,204039574
1,210739255
1,217394114
1,224026203
1,230694532
1,237398982
1,238049865
1,238726377
1,23937726
1,240053892
1,240838766
1,241631985
1,242164373
1,242744923
1,243362784
1,244018555
1,250693679
1,257340312
1,264056325
1,270719528
1,277390599
1,284044623
1,290710449
1,297414184
1,304082274
1,31071198
1,317344666
1,324030519
1,330695987
1,337375164
1,344003081
1,350687623
1,357392788
1,364063859
1,370731473
1,377397418
1,384053111
1,390703321
1,397362709
1,404004455
1,410682559
1,417376399
1,424056292
1,43072319
1,437416434
1,44408083
1,450752139
1,457384825
1,464000344
1,470647931
1,477363348
1,484031916
1,490687251
1,497383595
1,504063368
1,510736465
1,517430425
1,524041772
1,530672789
1,537351131
1,544020057
1,550685525
1,557380676
1,564053297
1,570738435
1,577416539
1,584072709
1,59071517
1,597399831
1,604032397
1,610679388
1,617347121
1,624025583
1,630693197
1,637379527
1,644032478
1,650696993
1,657391429
1,664072275
1,670708776
1,677371025
1,684029102
1,690684319
1,69736743
1,704051495
1,710686326
1,71738112
1,724068522
1,73072958
1,73740828
1,744075179
1,750695944
1,757364273
1,764016032
1,770667315
1,777331948
1,78404057
1,790722966
1,797406793
1,804068089
1,810719848
1,817409396
1,824027896
1,830669641
1,837296009
1,844034791
1,85071063
1,857385039
1,864059925
1,870738268
1,877416849
1,884100318
1,890708089
1,89733398
1,90403223
1,910675287
1,917365551
1,924021602
1,93071413
1,937393665
1,944087863
1,950727463
1,95734489
1,964061618
1,970703602
1,977371931
1,983997345
1,990702629
1,997380733
2,004068613
2,010712624
2,017365217
2,024073839
2,030736208
2,03740716
2,044024467
2,050701141
2,057338715
2,064039707
2,070682049
2,077316523
2,084029913
2,090753555
2,097418308
2,104061127
2,110743761
2,117361546
2,124037027
2,130666256
2,1373353
2,144016981
2,150731325
2,157396078
2,164071321
2,170735836
2,177416563
2,184084415
2,19068408
2,197332144
2,203979731
2,210709333
2,21733737
2,224018812
2,230718851
2,237395763
2,244091749
2,250734806
2,257375002
2,264009237
2,270720243
2,277335644
2,284037828
2,290709019
2,297386408
2,304073095
2,310740471
2,317395449
2,324047804
2,330747604
2,337341547
2,344020844
2,350679636
2,357368469
2,364019156
2,370722532
2,377358913
2,384037495
2,390737295
2,397402287
2,404043913
2,410696983
2,417374611
2,424008608
2,430720091
2,437367678
2,444034815
2,450722694
2,457413673
2,464074373
2,470734835
2,477390528
2,48402524
2,490694761
2,497334242
2,503998518
2,510675192
2,517390251
2,524064541
2,530735493
2,537389755
2,544062614
2,550741434
2,55734992
2,563990593
2,570652723
2,577402353
2,584041357
2,590722799
2,597387075
2,6040833
2,610774994
2,617391109
2,624012947
2,630653858
2,637367725
2,644001484
2,650696993
2,657340527
2,664047241
2,67074728
2,677409649
2,6840415
2,69070816
2,697408676
2,704024076
2,710696936
2,717346907
2,724055529
2,730714321
2,737402916
2,744047642
2,750710487
2,757417679
2,764052391
2,770712137
2,77733922
2,784025431
2,790685892
2,797381163
2,803986549
2,810675144
2,817401409
2,82407546
2,8307271
2,83738184
2,844049454
2,850692749
2,857363224
2,863992214
2,870684624
2,877388
2,884068489
2,890725851
2,897415876
2,904073715
2,910751581
2,917395353
2,923996449
2,930647135
2,937350273
2,944034815
2,950675011
2,957374811
2,964075565
2,970742226
2,977415562
2,98404026
2,990679264
2,997345448
3,00401783
3,010690212
3,017376423
3,024049044
3,030733585
3,037422895
3,044067144
3,050722361
3,057384014
3,064047337
3,070685148
3,077358007
3,084017515
3,090703011
3,097373247
3,104054689
3,110709429
3,117380142
3,124061584
3,130714178
3,137369156
3,144019365
3,150688648
3,157367945
3,164040804
3,170702457
3,177373409
3,184094667
3,190737724
3,197412014
3,204083681
3,210701942
3,217368603
3,224009752
3,23066473
3,237320423
3,244023085
3,250707626
3,257399797
3,264069557
3,270731449
3,277415514
3,284044743
3,290670633
3,297305346
3,304033995
3,310711145
3,317394733
3,324054956
3,330738783
3,337430716
3,344087839
3,350726843
3,357329369
3,364020824
3,370677233
3,377364874
3,384006977
3,390684843
3,39737606
3,404079199
3,410728693
3,417361975
3,424055338
3,430709362
3,437355518
3,444000244
3,450705767
3,457375288
3,464072704
3,470701933
3,477349281
3,4840734
3,49075532
3,497390509
3,504025698
3,510700941
3,517374992
3,524042845
3,53068018
3,537333727
3,544042349
3,550748825
3,557392597
3,564049244
3,570721865
3,577362299
3,584064245
3,590673923
3,597331047
3,604017735
3,610719442
3,617377996
3,624043941
3,630746365
3,637424231
3,644086838
3,650681019
3,657346725
3,663989067
3,670722961
3,677344084
3,684036016
3,690718174
3,697400093
3,704069138
3,710729599
3,717364073
3,724006176
3,73070097
3,737349272
3,744036198
3,750705242
3,757392645
3,764062405
3,770736933
3,777393341
3,784049988
3,790743113
3,797353983
3,804027081
3,810682535
3,817361593
3,824023247
3,830721617
3,837370157
3,844035149
3,850736856
3,857398987
3,864049673
3,870679855
3,877362728
3,884005785
3,890714407
3,897370338
3,904030085
3,910717249
3,917412043
3,924073458
3,930738211
3,937404394
3,944014311
3,95069766
3,957338572
3,964009285
3,97067523
3,977387428
3,984055996
3,990738153
3,997398853
4,004058361
4,010734558
4,017348766
4,023988247
4,030660629
4,03738308
4,044023991
4,050736904
4,057399273
4,064080715
4,070781231
4,077400208
4,084029675
4,090651989
4,097372532
4,104005814
4,110701561
4,117346764
4,124043941
4,130748749
4,137404442
4,144047737
4,150704384
4,157402039
4,164034367
4,170698643
4,177350044
4,18405056
4,190711975
4,197380543
4,204034805
4,210703373
4,217422009
4,224057674
4,23072052
4,237343311
4,24401474
4,250683308
4,257375717
4,263990879
4,27067852
4,277406216
4,284072876
4,290744305
4,29739809
4,304073811
4,31069994
4,317364216
4,323978424
4,330676556
4,337387085
4,344064713
4,350731373
4,357387543
4,364080429
4,370735168
4,377370834
4,383983612
4,390648842
4,397345543
4,404039383
4,410680294
4,417375565
4,424073696
4,430751324
4,437400818
4,444054604
4,450675488
4,457354546
4,464030266
4,470677376
4,477385521
4,484045506
4,4907341
4,497407913
4,504074574
4,510708332
4,517388821
4,524047852
4,530674934
4,537348747
4,54403019
4,550685406
4,557371616
4,56405592
4,570698738
4,577393532
4,584065914
4,590727329
4,59739399
4,604035854
4,610683441
4,617378235
4,624049664
4,630693436
4,637375355
4,644079208
4,650743961
4,657413006
4,664085388
4,670702934
4,677364826
4,68401289
4,690662861
4,697315216
4,704032898
4,71071434
4,717391968
4,724072933
4,730728626
4,737398148
4,744051456
4,750669479
4,757313251
4,764018536
4,770704746
4,7774086
4,784057617
4,790746689
4,797416687
4,80407095
4,810732365
4,817321777
4,824012756
4,830681324
4,837359428
4,844014168
4,850682259
4,857379913
4,864081383
4,870726585
4,877357006
4,884057999
4,890719891
4,897386074
4,904015064
4,910711765
4,917375565
4,924079895
4,930716515
4,93737936
4,944076538
4,950759411
4,957406521
4,964026451
4,970681667
4,977347851
4,984055042
4,990683079
4,997322083
5,00401783
5,010739326
5,017386913
5,024048328
5,030725002
5,037376404
5,044048786
5,050668716
5,057322502
5,064031124
5,070728302
5,077399254
5,084062576
5,090749741
5,097410202
5,104084492
5,110683441
5,117332935
5,123983383
5,130709171
5,137348652
5,144019604
5,150713921
5,157419682
5,164082527
5,170724869
5,177369118
5,184000492
5,190712929
5,197323322
5,204032898
5,210709572
5,21741581
5,224070549
5,230741024
5,237390995
5,244045258
5,250743866
5,257352352
5,264033794
5,270681381
5,277371883
5,284019947
5,290694714
5,297366619
5,304034233
5,310734272
5,317389011
5,324045181
5,330686092
5,337359905
5,34400177
5,350708008
5,357378483
5,364029884
5,370723724
5,377418518
5,384085655
5,390750408
5,397391319
5,40402174
5,410698891
5,417341232
5,424002647
5,430668354
5,437387466
5,444049358
5,450742245
5,457398415
5,464057446
5,470730782
5,477359295
5,4839921
5,49064827
5,497369766
5,504032135
5,510741711
5,517402172
5,524065495
5,530770302
5,537425995
5,544027805
5,550666809
5,557372093
5,564017296
5,570697784
5,577332973
5,584017754
5,590733051
5,597395897
5,6040411
5,610706806
5,61741066
5,624025345
5,630697727
5,637339592
5,644043446
5,650730133
5,657392502
5,664039135
5,670696735
5,677416325
5,684081078
5,690716267
5,697356701
5,704037666
5,710703373
5,717383385
5,724001408
5,730678558
5,737407207
5,744060516
5,750728607
5,75739336
5,764053822
5,770689011
5,777354717
5,783983707
5,790669441
5,797383308
5,804063797
5,810726166
5,817412376
5,824086189
5,830742359
5,83738327
5,843995094
5,850656986
5,857354164
5,864056587
5,870693207
5,877390385
5,88407135
5,890734196
5,897414207
5,904062748
5,91068697
5,917343616
5,924031258
5,930679798
5,937370777
5,944049358
5,950728893
5,957407951
5,964072227
5,970722198
5,977380276
5,984046459
5,990672112
5,997352123
6,004032612
6,010716915
6,017381668
6,024029255
6,030691147
6,037376404
6,04406023
6,050720692
6,057378769
6,064034939
6,070691109
6,077353954
6,084046364
6,090697765
6,097371101
6,104075909
6,110743999
6,11743021
6,124067307
6,130701065
6,137359142
6,1440382
6,150680065
6,157338619
6,164022923
6,170733929
6,177391529
6,184085369
6,190730095
6,19741106
6,204053402
6,210661411
6,217298508
6,224031448
6,230718613
6,237380981
6,244055748
6,250725269
6,257416725
6,2640872
6,270712852
6,277332783
6,284006119
6,290680408
6,297364235
6,304023743
6,310706615
6,317373276
6,324076176
6,330719471
6,337357521
6,344068527
6,35072422
6,357365608
6,364002705
6,370695591
6,377394199
6,384066582
6,390705109
6,397366524
6,404069424
6,410748959
6,41740036
6,424024582
6,43069315
6,437349796
6,444049358
6,45070219
6,45732832
6,464026451
6,470745087
6,477396488
6,484064579
6,490730762
6,497369766
6,504046917
6,510673046
6,517337799
6,524013519
6,530739784
6,537397861
6,544073582
6,550741196
6,557414532
6,564074516
6,570687294
6,57732439
6,583983898
6,590703487
6,597346783
6,604029655
6,610730171
6,617407322
6,624075413
6,630741596
6,637366772
6,644013405
6,650694847
6,657338619
6,664031982
6,670717239
6,677397251
6,684082508
6,690750599
6,697399616
6,704040051
6,710734844
6,717358112
6,724023819
6,730668068
6,737365246
6,744020939
6,750709534
6,757379055
6,764028072
6,770738125
6,777398586
6,784057617
6,790695667
6,797378063
6,804008007
6,810715199
6,817355156
6,824018955
6,830703735
6,837402344
6,84408617
6,850759029
6,857406616
6,864020824
6,870707989
6,877336502
6,883987427
6,890663147
6,897388458
6,904037952
6,91072464
6,917416096
6,924062729
6,930742741
6,937357426
6,944013119
6,950656891
6,957391739
6,964035988
6,970738888
6,97739315
6,984067917
6,990756512
6,997412205
7,004028797
7,010661125
7,017368793
7,024008274
7,030702114
7,037349224
7,044048309
7,050730228
7,057402134
7,064035892
7,07070303
7,07739687
7,084023476
7,090706348
7,097351074
7,104044914
7,110729694
7,117406845
7,124045849
7,130725384
7,137425423
7,144072533
7,150715828
7,157351494
7,164037228
7,170679569
7,177371502
7,183990955
7,190673828
7,197388172
7,20406723
7,210718155
7,217394352
7,224047184
7,230693817
7,237373352
7,244015217
7,250678539
7,25738287
7,264073372
7,270736217
7,277417183
7,284085274
7,290749073
7,29740572
7,304002762
7,310648918
7,317348957
7,324044228
7,330685616
7,337375164
7,344063759
7,350739479
7,357405186
7,364045143
7,370668888
7,377342701
7,384027958
7,390675068
7,397386074
7,404038429
7,410750389
7,417421818
7,424086571
7,430725098
7,437392712
7,444052219
7,450664043
7,457350254
7,464025021
7,470704556
7,477369785
7,484037876
7,490704536
7,497379303
7,504069805
7,510725021
7,517380714
7,524029255
7,530665874
7,537355423
7,544045448
7,550693989
7,55737257
7,564085484
7,570749283
7,577428818
7,584090233
7,590705395
7,597360134
7,60402441
7,610664845
7,617320061
7,624025822
7,630711555
7,637390614
7,644067287
7,650735378
7,657395363
7,664058685
7,670685768
7,677304745
7,684019089
7,690717697
7,697396278
7,704073906
7,710741043
7,717411518
7,724111557
7,730727673
7,737341404
7,744023323
7,75069809
7,757357121
7,764039516
7,770693779
7,77737236
7,784071922
7,790729523
7,797348499
7,804057121
7,810717106
7,817349434
7,82399416
7,830690861
7,837382793
7,844083309
7,850713253
7,857360363
7,864062309
7,870758057
7,877405643
7,884034634
7,890699387
7,897359848
7,904049873
7,910686493
7,917328358
7,924026012
7,930747986
7,937378883
7,944054127
7,950720787
7,957382202
7,964038849
7,97066164
7,977324486
7,984009266
7,990731716
7,997391224
8,004076958
8,010757446
8,017406464
8,024091721
8,03068924
8,037330627
8,04398632
8,050714493
8,057358742
8,06403923
8,070723534
8,077399254
8,084083557
8,090740204
8,097369194
8,104010582
8,110710144
8,117328644
8,124019623
8,130705833
8,137389183
8,144068718
8,150740623
8,157406807
8,164031029
8,170736313
8,177351952
8,184030533
8,190694809
8,197372437
8,204030991
8,210716248
8,217382431
8,224038124
8,230723381
8,237394333
8,244055748
8,250692368
8,257369041
8,263996124
8,270711899
8,27737236
8,284030914
8,290716171
8,297416687
8,304081917
8,310735703
8,317406654
8,324027061
8,330711365
8,337341309
8,344013214
8,350660324
8,357385635
8,364048004
8,370739937
8,377403259
8,384066582
8,390751839
8,397360802
8,403986931
8,410634995
8,417372704
8,424033165
8,430725098
8,437390327
8,444075584
8,450756073
8,457416534
8,46402359
8,470647812
8,477371216
8,484004021
8,490706444
8,497359276
8,504050255
8,510732651
8,517398834
8,524030685
8,530695915
8,53740406
8,544034004
8,550702095
8,557352066
8,564048767
8,570729256
8,577404976
8,584039688
8,590697289
8,597413063
8,604072571
8,610724449
8,617350578
8,624026299
8,630683899
8,637372971
8,6439991
8,650676727
8,657410622
8,664072037
8,670743942
8,677405357
8,684075356
8,690695763
8,697377205
8,704004288
8,710668564
8,717374802
8,724064827
8,730705261
8,737390518
8,744087219
8,750734329
8,757410049
8,763994217
8,770642281
8,777342796
8,784040451
8,790683746
8,797384262
8,804066658
8,810739517
8,817412376
8,824064255
8,830695152
8,837347984
8,844042778
8,850673676
8,857390404
8,864053726
8,870724678
8,877412796
8,884062767
8,890712738
8,897379875
8,904047012
8,910669327
8,917346001
8,924014091
8,930695534
8,937367439
8,944043159
8,950696945
8,957366943
8,964074135
8,970736504
8,977390289
8,984032631
8,990696907
8,997358322
9,004047394
9,010687828
9,017359734
9,024072647
9,030740738
9,037419319
9,044062614
9,050710678
9,057370186
9,064035416
9,070668221
9,077327728
9,084023476
9,090722084
9,097397804
9,1040802
9,110736847
9,117396355
9,124065399
9,130679131
9,13730526
9,144022942
9,150725365
9,157392502
9,164061546
9,170742035
9,177418709
9,184103966
9,190722466
9,197340965
9,20401001
9,210690498
9,217351913
9,224025726
9,230693817
9,237382889
9,244089127
9,250730515
9,257349968
9,264042854
9,270727158
9,277364731
9,284020424
9,290710449
9,297383308
9,304084778
9,310734749
9,317370415
9,324069023
9,330767632
9,3373909
9,344028473
9,350688934
9,357350349
9,364041328
9,370693207
9,377325058
9,38402462
9,390738487
9,397397995
9,404053688
9,410716057
9,417379379
9,424041748
9,430668831
9,437339783
9,444026947
9,450736046
9,457403183
9,464067459
9,470746994
9,477422714
9,484082222
9,490691185
9,497338295
9,503975868
9,510689735
9,517348289
9,524018288
9,530716896
9,537388802
9,544084549
9,550724983
9,557362556
9,564007759
9,570702553
9,577337265
9,584029198
9,590699196
9,597402573
9,604066849
9,610764503
9,617405891
9,624056816
9,63073349
9,637360573
9,644016266
9,650701523
9,657361984
9,664013863
9,670708656
9,677382469
9,684023857
9,690745354
9,69739151
9,70405674
9,710706711
9,717355728
9,72399807
9,7307024
9,737377167
9,744029045
9,750731468
9,757422447
9,764072418
9,770754814
9,777406693
9,784015656
9,790699959
9,797329903
9,804001808
9,81066227
9,817374229
9,824048042
9,830741882
9,837395668
9,844061852
9,850746155
9,857381821
9,864013672
9,870641708
9,877383232
9,884050369
9,890723228
9,897397995
9,904068947
9,910750389
9,917411804
9,924042702
9,930662155
9,93735981
9,944008827
9,95071125
9,957339287
9,964042664
9,970729828
9,977405548
9,984041214
9,990694046
9,997407913
10,00403118
10,01069641
10,01733494
10,02404976
10,03072643
10,03738594
10,0440197
10,05070877
10,05742741
10,06407928
10,07072735
10,0773468
10,08402443
10,09069061
10,09738064
10,10399246
10,11066723
10,117383
10,12407207
10,13072491
10,13739491
10,14406586
10,15069675
10,15738106
10,16398716
10,17066097
10,17737865
10,18407822
10,19071579
10,19741344
10,2040844
10,21074486
10,21741104
10,22399902
10,23065662
10,23735809
10,2440424
10,25068569
10,25737667
10,2640543
10,27072239
10,27740574
10,28404236
10,29068851
10,2973547
10,30404663
10,31066704
10,31736851
10,32404137
10,33072281
10,33742332
10,34406662
10,3507328
10,35738754
10,36406517
10,37068081
10,37736607
10,38403702
10,39070892
10,39737129
10,40403366
10,4107008
10,4173708
10,42406464
10,43072128
10,43739223
10,4440279
10,45067596
10,45735073
10,46404552
10,47069359
10,47736549
10,48406219
10,49075031
10,49740601
10,50406551
10,51072216
10,51733303
10,52403545
10,53067875
10,53733444
10,54402637
10,55072689
10,55740643
10,56407928
10,57070923
10,57738495
10,58404922
10,59067726
10,59731865
10,60402203
10,61070728
10,617383
10,62407494
10,63072968
10,63741398
10,64409351
10,65073967
10,65733337
10,66400814
10,67068768
10,67736435
10,6840353
10,69070148
10,6973753
10,70407867
10,71072769
10,7173481
10,72404194
10,73072338
10,73734188
10,74400806
10,75067711
10,75737762
10,76404667
10,77071667
10,77737522
10,78406906
10,79075336
10,79740524
10,80403805
10,81068993
10,81734467
10,82402992
10,83069801
10,83732891
10,84404087
10,85077095
10,85741138
10,86405373
10,87072945
10,87739182
10,88403416
10,89067268
10,89731884
10,90401459
10,9107275
10,91739178
10,92406559
10,9307394
10,93742466
10,94408512
10,95069981
10,95732975
10,96398258
10,97070599
10,97733974
10,98402596
10,9907198
10,99741173
11,00408268
11,01073647
11,01736927
11,02400112
11,03069115
11,03734112
11,04402256
11,05070782
11,05739498
11,06406593
11,07074165
11,07740402
11,08405876
11,09074497
11,09736252
11,1040163
