20220917 10:55:27,879	c_0_2971_20220917_10_55_27,879.bmp	5,206293E-2	1,167002E-2	7,518835E-3	1,476871E-2	-6,786918E-3	-8,011703E-3	1,395599E+0	1,396136E+0
20220917 10:55:33,882	c_0_2972_20220917_10_55_33,882.bmp	1,055039E-1	3,204057E-2	1,006456E-2	1,221673E-2	-1,187515E-2	-5,461963E-3	1,398148E+0	1,396136E+0
20220917 10:55:39,885	c_0_2973_20220917_10_55_39,885.bmp	1,614896E-1	5,241111E-2	8,791700E-3	1,349272E-2	-1,441926E-2	-1,056144E-2	1,395599E+0	1,396136E+0
20220917 10:55:45,908	c_0_2974_20220917_10_55_45,908.bmp	2,225650E-1	7,914745E-2	3,700242E-3	7,112750E-3	-6,786918E-3	2,187256E-3	1,382857E+0	1,383347E+0
20220917 10:55:51,909	c_0_2975_20220917_10_55_51,909.bmp	2,849128E-1	9,187904E-2	6,245971E-3	1,349272E-2	-1,187515E-2	-2,585988E-2	1,398148E+0	1,396136E+0
20220917 10:55:57,910	c_0_2976_20220917_10_55_57,910.bmp	3,472605E-1	1,122496E-1	1,006456E-2	1,476871E-2	-1,187515E-2	-1,056144E-2	1,398148E+0	1,396136E+0
20220917 10:56:03,915	c_0_2977_20220917_10_56_03,915.bmp	4,172427E-1	1,351664E-1	6,245971E-3	1,094073E-2	8,454256E-4	4,736996E-3	1,390502E+0	1,396136E+0
20220917 10:56:09,916	c_0_2978_20220917_10_56_09,916.bmp	4,846801E-1	1,555370E-1	6,245971E-3	1,349272E-2	-9,331032E-3	-8,011703E-3	1,387954E+0	1,396136E+0
20220917 10:56:15,920	c_0_2979_20220917_10_56_15,920.bmp	5,521175E-1	1,784538E-1	6,245971E-3	5,836756E-3	-1,187515E-2	2,187256E-3	1,390502E+0	1,383347E+0
20220917 10:56:21,921	c_0_2980_20220917_10_56_21,921.bmp	6,195549E-1	2,000975E-1	4,973106E-3	7,112750E-3	3,389540E-3	1,238622E-2	1,382857E+0	1,383347E+0
20220917 10:56:27,923	c_0_2981_20220917_10_56_27,923.bmp	6,869923E-1	2,191949E-1	3,700242E-3	7,112750E-3	8,454256E-4	-5,461963E-3	1,385405E+0	1,383347E+0
20220917 10:56:33,927	c_0_2982_20220917_10_56_33,927.bmp	7,480676E-1	2,357460E-1	7,518835E-3	7,112750E-3	-6,786918E-3	-5,461963E-3	1,387954E+0	1,383347E+0
20220917 10:56:39,929	c_0_2983_20220917_10_56_39,929.bmp	8,053258E-1	2,561165E-1	7,518835E-3	1,094073E-2	8,454256E-4	-1,056144E-2	1,387954E+0	1,383347E+0
20220917 10:56:45,931	c_0_2984_20220917_10_56_45,931.bmp	8,613116E-1	2,764871E-1	1,006456E-2	1,094073E-2	-9,331032E-3	1,238622E-2	1,390502E+0	1,385905E+0
20220917 10:56:51,931	c_0_2985_20220917_10_56_51,931.bmp	9,185697E-1	2,955845E-1	7,518835E-3	1,094073E-2	-6,786918E-3	2,187256E-3	1,390502E+0	1,385905E+0
20220917 10:56:57,934	c_0_2986_20220917_10_56_57,934.bmp	9,656486E-1	3,185013E-1	3,700242E-3	1,094073E-2	1,102188E-2	-5,461963E-3	1,382857E+0	1,385905E+0
20220917 10:57:03,944	c_0_2987_20220917_10_57_03,944.bmp	1,002548E+0	3,388719E-1	3,700242E-3	1,094073E-2	8,454256E-4	-8,011703E-3	1,382857E+0	1,388463E+0
20220917 10:57:09,944	c_0_2988_20220917_10_57_09,944.bmp	1,034358E+0	3,566961E-1	4,973106E-3	8,388745E-3	-9,331032E-3	2,187256E-3	1,387954E+0	1,383347E+0
20220917 10:57:15,947	c_0_2989_20220917_10_57_15,947.bmp	1,068713E+0	3,719740E-1	7,518835E-3	1,476871E-2	-1,696338E-2	-1,056144E-2	1,395599E+0	1,396136E+0
20220917 10:57:21,950	c_0_2990_20220917_10_57_21,950.bmp	1,097979E+0	3,961640E-1	7,518835E-3	1,476871E-2	-9,331032E-3	-8,011703E-3	1,390502E+0	1,396136E+0
20220917 10:57:27,950	c_0_2991_20220917_10_57_27,950.bmp	1,119609E+0	4,165346E-1	3,700242E-3	1,221673E-2	-6,786918E-3	-2,912223E-3	1,387954E+0	1,385905E+0
20220917 10:57:33,951	c_0_2992_20220917_10_57_33,951.bmp	1,132333E+0	4,381783E-1	3,700242E-3	8,388745E-3	-6,786918E-3	7,286736E-3	1,385405E+0	1,383347E+0
20220917 10:57:39,951	c_0_2993_20220917_10_57_39,951.bmp	1,138696E+0	4,585488E-1	4,973106E-3	7,112750E-3	5,933654E-3	7,286736E-3	1,382857E+0	1,383347E+0
20220917 10:57:45,955	c_0_2994_20220917_10_57_45,955.bmp	1,141240E+0	4,738267E-1	7,518835E-3	1,094073E-2	-1,187515E-2	-2,076040E-2	1,390502E+0	1,396136E+0
20220917 10:57:51,956	c_0_2995_20220917_10_57_51,956.bmp	1,152692E+0	4,954704E-1	8,791700E-3	1,094073E-2	-1,187515E-2	-1,311118E-2	1,390502E+0	1,388463E+0
20220917 10:57:57,958	c_0_2996_20220917_10_57_57,958.bmp	1,175595E+0	5,120215E-1	1,006456E-2	1,476871E-2	-1,187515E-2	-1,566092E-2	1,395599E+0	1,396136E+0
20220917 10:58:03,961	c_0_2997_20220917_10_58_03,961.bmp	1,209950E+0	5,311189E-1	8,791700E-3	1,349272E-2	-1,696338E-2	-1,311118E-2	1,398148E+0	1,396136E+0
20220917 10:58:09,966	c_0_2998_20220917_10_58_09,966.bmp	1,249395E+0	5,565820E-1	3,700242E-3	8,388745E-3	-9,331032E-3	-5,461963E-3	1,382857E+0	1,383347E+0
20220917 10:58:15,966	c_0_2999_20220917_10_58_15,966.bmp	1,269753E+0	5,769526E-1	6,245971E-3	8,388745E-3	-6,786918E-3	2,187256E-3	1,390502E+0	1,383347E+0
20220917 10:58:21,987	c_0_3000_20220917_10_58_21,987.bmp	1,297746E+0	5,998694E-1	4,973106E-3	7,112750E-3	8,454256E-4	-5,461963E-3	1,382857E+0	1,383347E+0
20220917 10:58:27,992	c_0_3001_20220917_10_58_27,992.bmp	1,328284E+0	6,126010E-1	1,006456E-2	1,094073E-2	-1,696338E-2	-8,011703E-3	1,398148E+0	1,388463E+0
20220917 10:58:33,996	c_0_3002_20220917_10_58_33,996.bmp	1,365183E+0	6,316984E-1	1,006456E-2	1,349272E-2	-1,187515E-2	-8,011703E-3	1,398148E+0	1,393578E+0
20220917 10:58:40,000	c_0_3003_20220917_10_58_40,000.bmp	1,408445E+0	6,546153E-1	7,518835E-3	5,836756E-3	-9,331032E-3	-2,912223E-3	1,390502E+0	1,383347E+0
20220917 10:58:46,002	c_0_3004_20220917_10_58_46,002.bmp	1,444072E+0	6,749858E-1	1,006456E-2	1,094073E-2	-9,331032E-3	-5,461963E-3	1,390502E+0	1,383347E+0
20220917 10:58:52,002	c_0_3005_20220917_10_58_52,002.bmp	1,486062E+0	6,953564E-1	8,791700E-3	1,094073E-2	-1,950749E-2	-8,011703E-3	1,390502E+0	1,388463E+0
20220917 10:58:58,007	c_0_3006_20220917_10_58_58,007.bmp	1,528051E+0	7,157269E-1	7,518835E-3	9,664739E-3	-1,698689E-3	-3,624835E-4	1,387954E+0	1,388463E+0
