0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0.0002
9	0.0004
10	0.0006
11	0.0008
12	0.001
13	0.0012
14	0.0014
15	0.0016
16	0.0018
17	0.002
18	0.00233
19	0.00266
20	0.003
21	0.0032
22	0.0034
23	0.0036
24	0.0038
25	0.0039
26	0.004
27	0.0042
28	0.0044
29	0.0046
30	0.005
31	0.0051
32	0.0052
33	0.0054
34	0.0055
35	0.0056
36	0.0058
37	0.0059
38	0.006
39	0.0065
40	0.007
41	0.0075
42	0.008
43	0.019
44	0.02
45	0.0202
46	0.0204
47	0.0208
48	0.0212
49	0.0216
50	0.022
51	0.0223
52	0.0226
53	0.0229
54	0.0232
55	0.0235
56	0.0238
57	0.0241
58	0.0244
59	0.0247
60	0.025
61	0.0253
62	0.0256
63	0.0259
64	0.0262
65	0.0265
66	0.0268
67	0.0269
68	0.027
69	0.0271
70	0.0272
71	0.0273
72	0.0274
73	0.0275
74	0.0276
75	0.0277
76	0.0278
77	0.0279
78	0.028
79	0.0283
80	0.0286
81	0.0289
82	0.0292
83	0.0295
84	0.0298
85	0.0301
86	0.0304
87	0.0307
88	0.031
89	0.0313
90	0.0316
91	0.0319
92	0.0322
93	0.0325
94	0.0328
95	0.0331
96	0.0334
97	0.0337
98	0.034
99	0.0343
100	0.0346
101	0.0349
102	0.0352
103	0.0355
104	0.0358
105	0.0361
106	0.0364
107	0.0367
108	0.037
109	0.0373
110	0.0376
111	0.0379
112	0.0382
113	0.0385
114	0.0388
115	0.0391
116	0.0394
117	0.0395
118	0.0396
119	0.0397
120	0.0398
121	0.0399
122	0.02
123	0.04
124	0.04
125	0.04
126	0.04
127	0.04
128	0.0403
129	0.0406
130	0.0409
131	0.0412
132	0.0415
133	0.0418
134	0.0419
135	0.042
136	0.042
137	0.042
138	0.047
139	0.048
140	0.048
141	0.048
142	0.048
143	0.048
144	0.04804
145	0.04812
146	0.0482
147	0.04828
148	0.04836
149	0.04844
150	0.04852
151	0.0486
152	0.04868
153	0.04876
154	0.04884
155	0.04892
156	0.049
157	0.0493
158	0.0496
159	0.0499
160	0.0502
161	0.0505
162	0.0508
163	0.0511
164	0.0514
165	0.0517
166	0.052
167	0.052
168	0.052
169	0.053
170	0.0545
171	0.056
172	0.05605
173	0.0561
174	0.05615
175	0.0562
176	0.05625
177	0.0563
178	0.05635
179	0.0564
180	0.05645
181	0.0565
182	0.05655
183	0.0566
184	0.05665
185	0.0567
186	0.05675
187	0.0568
188	0.05685
189	0.0569
190	0.057
191	0.057
192	0.057
193	0.057
194	0.057
195	0.057
196	0.057
197	0.057
198	0.057
199	0.057
200	0.057
201	0.06
202	0.062
203	0.064
204	0.066
205	0.066144444
206	0.066288889
207	0.066433333
208	0.066577778
209	0.066722222
210	0.066866667
211	0.067011111
212	0.067155556
213	0.0673
214	0.067444444
215	0.067588889
216	0.067733333
217	0.067877778
218	0.068022222
219	0.068166667
220	0.068311111
221	0.068455555
222	0.0686
223	0.068744444
224	0.068888889
225	0.069033333
226	0.069177778
227	0.069322222
228	0.069466667
229	0.069611111
230	0.069755555
231	0.0699
232	0.070044444
233	0.070188889
234	0.070333333
235	0.070477778
236	0.070622222
237	0.070766667
238	0.070911111
239	0.071055555
240	0.0712
241	0.071344444
242	0.071488889
243	0.071633333
244	0.071777778
245	0.071922222
246	0.072066666
247	0.072211111
248	0.072355555
249	0.0725
250	0.072644444
251	0.072788889
252	0.072933333
253	0.073077778
254	0.073222222
255	0.073366666
256	0.073511111
257	0.073655555
258	0.0738
259	0.073944444
260	0.074088889
261	0.074233333
262	0.074377778
263	0.074522222
264	0.074666666
265	0.074811111
266	0.074955555
267	0.0751
268	0.075244444
269	0.075388889
270	0.075533333
271	0.075677777
272	0.075822222
273	0.075966666
274	0.076111111
275	0.076255555
276	0.0764
277	0.076544444
278	0.076688889
279	0.076833333
280	0.076977777
281	0.077122222
282	0.077266666
283	0.077411111
284	0.077555555
285	0.0777
286	0.077844444
287	0.077988889
288	0.078133333
289	0.078277777
290	0.078422222
291	0.078566666
292	0.078711111
293	0.078855555
294	0.079
295	0.079144444
296	0.079288888
297	0.079433333
298	0.08
299	0.08
300	0.081
301	0.097
302	0.098
303	0.098
304	0.098
305	0.098
306	0.098
307	0.098
308	0.098
309	0.098
310	0.098
311	0.098
312	0.098
313	0.098
314	0.098
315	0.098
316	0.098
317	0.098
318	0.098
319	0.098
320	0.098
321	0.098
322	0.098
323	0.098
324	0.098
325	0.098
326	0.098
327	0.098
328	0.098
329	0.098
330	0.098
331	0.098
332	0.098
333	0.098
334	0.098
335	0.098
336	0.098
337	0.098
338	0.098
339	0.098
340	0.098
341	0.098
342	0.098
343	0.098
344	0.098
345	0.098
346	0.098
347	0.098
348	0.098
349	0.098
350	0.098
351	0.098
352	0.098
353	0.098
354	0.098
355	0.098
356	0.098
357	0.098
358	0.098
359	0.098
360	0.098
361	0.09805
362	0.0981
363	0.09815
364	0.0982
365	0.09825
366	0.0983
367	0.09835
368	0.0984
369	0.09845
370	0.0985
371	0.09855
372	0.0986
373	0.09865
374	0.0987
375	0.09875
376	0.0988
377	0.09885
378	0.0989
379	0.09895
380	0.099
381	0.101
382	0.115
383	0.11515
384	0.1153
385	0.11545
386	0.1156
387	0.11575
388	0.1159
389	0.11605
390	0.11605
391	0.11605
392	0.11605
393	0.11605
394	0.11605
395	0.11605
396	0.11605
397	0.11605
398	0.11605
399	0.11605
400	0.11605

